glottocode,url,total_resources,dictionary,grammar_sketch,grammar,phonology,text,wordlist,comparative,minimal,dialectology,ethnographic,overview,bibliographical,specific_feature,socling,new_testament,unknown,status
mulu1243,https://glottolog.org/langdoc?language=mulu1243,7,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0,ok
mamv1243,https://glottolog.org/langdoc?language=mamv1243,144,1,4,1,0,1,10,8,1,0,20,18,1,1,1,0,0,ok
buga1251,https://glottolog.org/langdoc?language=buga1251,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
sans1276,https://glottolog.org/langdoc?language=sans1276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
hibi1243,https://glottolog.org/langdoc?language=hibi1243,7,0,0,0,0,0,2,4,0,0,2,3,0,0,0,0,0,ok
awac1238,https://glottolog.org/langdoc?language=awac1238,8,0,2,0,2,0,2,3,1,0,0,4,0,1,0,0,0,ok
kisa1264,https://glottolog.org/langdoc?language=kisa1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
yabo1240,https://glottolog.org/langdoc?language=yabo1240,5,0,0,0,0,0,3,2,1,0,0,3,0,0,1,0,0,ok
thul1246,https://glottolog.org/langdoc?language=thul1246,27,1,2,2,0,3,2,7,1,0,0,3,1,2,1,0,0,ok
bise1238,https://glottolog.org/langdoc?language=bise1238,5,0,0,0,0,0,1,4,0,0,0,3,1,0,0,0,0,ok
saep1240,https://glottolog.org/langdoc?language=saep1240,18,0,1,0,0,0,1,5,1,0,1,3,0,0,0,0,0,ok
kare1338,https://glottolog.org/langdoc?language=kare1338,7,0,0,1,2,0,3,1,0,0,0,2,0,1,0,0,0,ok
kobo1249,https://glottolog.org/langdoc?language=kobo1249,102,1,2,3,4,1,2,7,1,0,0,4,0,1,1,0,0,ok
batu1260,https://glottolog.org/langdoc?language=batu1260,4,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,ok
gogo1265,https://glottolog.org/langdoc?language=gogo1265,20,0,1,0,0,0,5,6,1,0,7,9,0,2,0,1,0,ok
samo1299,https://glottolog.org/langdoc?language=samo1299,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
alaw1244,https://glottolog.org/langdoc?language=alaw1244,41,3,0,3,0,2,2,12,0,0,0,4,1,3,0,0,0,ok
nort2972,https://glottolog.org/langdoc?language=nort2972,63,2,6,4,3,0,4,7,0,0,6,3,1,3,0,0,0,ok
bret1244,https://glottolog.org/langdoc?language=bret1244,66,7,11,14,5,2,1,9,3,0,0,4,0,2,2,0,0,ok
russ1263,https://glottolog.org/langdoc?language=russ1263,189,25,15,30,1,1,0,5,5,1,11,3,0,14,3,0,0,ok
pipi1250,https://glottolog.org/langdoc?language=pipi1250,26,0,4,3,0,0,9,3,0,0,0,5,1,1,1,0,0,ok
kolo1267,https://glottolog.org/langdoc?language=kolo1267,10,0,0,0,0,0,6,3,1,0,0,7,0,0,1,0,0,ok
west2471,https://glottolog.org/langdoc?language=west2471,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
west2396,https://glottolog.org/langdoc?language=west2396,33,3,3,0,4,2,3,7,0,0,9,5,0,1,3,0,0,ok
masa1322,https://glottolog.org/langdoc?language=masa1322,41,4,3,2,2,1,7,5,0,0,8,8,0,1,0,0,0,ok
chru1239,https://glottolog.org/langdoc?language=chru1239,27,1,2,0,1,1,1,7,0,0,2,6,1,0,0,0,0,ok
mand1409,https://glottolog.org/langdoc?language=mand1409,9,0,4,0,1,1,3,2,1,0,0,5,0,0,0,0,0,ok
lare1249,https://glottolog.org/langdoc?language=lare1249,6,0,0,0,0,1,1,3,0,0,0,2,1,1,0,0,0,ok
bolo1266,https://glottolog.org/langdoc?language=bolo1266,6,0,0,1,0,0,2,1,0,0,1,1,0,0,1,0,0,ok
ngas1240,https://glottolog.org/langdoc?language=ngas1240,43,2,5,3,1,1,4,9,0,0,4,12,1,0,0,0,0,ok
humb1243,https://glottolog.org/langdoc?language=humb1243,10,2,0,3,0,0,1,1,0,0,0,2,0,0,0,0,0,ok
dans1239,https://glottolog.org/langdoc?language=dans1239,10,0,0,0,0,0,2,2,0,0,0,4,1,0,1,0,0,ok
budu1250,https://glottolog.org/langdoc?language=budu1250,30,0,2,4,2,0,7,7,1,0,5,10,1,0,1,0,0,ok
bhar1241,https://glottolog.org/langdoc?language=bhar1241,4,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,ok
yape1248,https://glottolog.org/langdoc?language=yape1248,49,1,2,3,1,1,3,5,1,0,31,3,0,0,0,0,0,ok
ughe1237,https://glottolog.org/langdoc?language=ughe1237,3,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,ok
apat1240,https://glottolog.org/langdoc?language=apat1240,25,2,4,1,1,1,3,5,3,0,7,9,0,1,0,0,0,ok
onaa1245,https://glottolog.org/langdoc?language=onaa1245,108,2,3,1,2,1,10,17,4,0,24,11,2,2,1,0,0,ok
kung1262,https://glottolog.org/langdoc?language=kung1262,4,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,ok
kora1296,https://glottolog.org/langdoc?language=kora1296,7,0,0,0,0,0,1,3,2,0,1,7,1,0,0,0,0,ok
indo1311,https://glottolog.org/langdoc?language=indo1311,19,1,9,2,0,1,4,6,2,0,0,6,0,0,1,0,0,ok
luok1236,https://glottolog.org/langdoc?language=luok1236,193,14,8,22,7,3,9,18,3,2,20,13,1,5,2,0,0,ok
wamb1259,https://glottolog.org/langdoc?language=wamb1259,13,0,4,0,0,0,5,5,0,0,0,8,0,3,3,0,0,ok
sout2895,https://glottolog.org/langdoc?language=sout2895,35,1,0,1,1,0,1,2,0,0,16,2,0,0,0,0,0,ok
yeii1239,https://glottolog.org/langdoc?language=yeii1239,17,0,3,0,0,0,8,6,2,0,2,14,0,0,1,0,0,ok
kuyy1240,https://glottolog.org/langdoc?language=kuyy1240,44,3,4,3,4,0,13,6,0,1,9,7,0,0,3,0,0,ok
owen1244,https://glottolog.org/langdoc?language=owen1244,4,0,0,0,0,0,0,2,1,0,1,2,0,1,0,0,0,ok
alur1250,https://glottolog.org/langdoc?language=alur1250,22,2,1,0,2,2,4,2,2,0,8,7,0,2,0,0,0,ok
moro1285,https://glottolog.org/langdoc?language=moro1285,31,1,4,0,1,1,3,8,1,0,4,9,1,6,1,1,0,ok
zang1255,https://glottolog.org/langdoc?language=zang1255,6,0,0,0,0,1,2,2,0,0,0,3,0,0,2,0,0,ok
kinn1249,https://glottolog.org/langdoc?language=kinn1249,40,2,10,2,0,1,6,8,1,0,3,7,0,6,2,0,0,ok
sang1321,https://glottolog.org/langdoc?language=sang1321,11,2,2,0,1,0,3,4,1,0,1,4,0,0,0,0,0,ok
anut1237,https://glottolog.org/langdoc?language=anut1237,23,1,1,0,0,2,2,3,0,0,13,3,0,1,0,0,0,ok
trio1238,https://glottolog.org/langdoc?language=trio1238,71,1,3,4,6,2,10,10,0,0,8,14,0,2,4,0,0,ok
xiri1243,https://glottolog.org/langdoc?language=xiri1243,7,0,0,1,0,0,4,3,0,0,1,5,0,0,0,0,0,ok
paha1251,https://glottolog.org/langdoc?language=paha1251,25,1,4,2,3,0,4,2,3,1,0,5,0,3,5,0,0,ok
ocai1244,https://glottolog.org/langdoc?language=ocai1244,40,1,1,3,2,1,7,5,0,0,2,6,0,0,2,0,0,ok
chig1238,https://glottolog.org/langdoc?language=chig1238,97,6,2,6,1,0,1,10,1,0,6,6,0,3,2,0,0,ok
amga1235,https://glottolog.org/langdoc?language=amga1235,24,0,0,0,1,0,4,1,0,0,1,3,0,1,0,0,0,ok
ajie1238,https://glottolog.org/langdoc?language=ajie1238,35,1,2,1,1,0,4,1,0,0,28,1,0,1,0,0,0,ok
nyig1240,https://glottolog.org/langdoc?language=nyig1240,44,0,3,1,0,1,5,14,0,1,5,5,0,1,0,0,0,ok
braj1242,https://glottolog.org/langdoc?language=braj1242,9,0,4,2,0,1,2,2,1,0,0,3,0,0,0,0,0,ok
kari1309,https://glottolog.org/langdoc?language=kari1309,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,ok
fang1248,https://glottolog.org/langdoc?language=fang1248,7,0,0,0,1,0,1,2,1,0,0,4,0,0,1,0,0,ok
chiq1249,https://glottolog.org/langdoc?language=chiq1249,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,ok
yamp1243,https://glottolog.org/langdoc?language=yamp1243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
kara1462,https://glottolog.org/langdoc?language=kara1462,42,5,3,3,2,1,0,8,9,0,6,4,0,6,0,0,0,ok
dhao1237,https://glottolog.org/langdoc?language=dhao1237,10,1,1,1,0,0,0,4,1,0,0,2,0,1,0,0,0,ok
kute1248,https://glottolog.org/langdoc?language=kute1248,22,0,0,3,0,0,6,5,0,0,1,11,3,0,2,0,0,ok
brag1240,https://glottolog.org/langdoc?language=brag1240,4,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,ok
dibo1247,https://glottolog.org/langdoc?language=dibo1247,8,0,0,0,0,0,4,3,0,0,2,6,1,0,1,0,0,ok
merr1239,https://glottolog.org/langdoc?language=merr1239,8,0,0,0,0,1,1,2,1,0,1,4,0,0,0,0,0,ok
shar1244,https://glottolog.org/langdoc?language=shar1244,6,0,0,0,0,1,1,4,0,0,0,3,1,0,0,0,0,ok
hmar1241,https://glottolog.org/langdoc?language=hmar1241,18,4,1,4,1,0,2,3,1,0,2,2,0,0,0,0,0,ok
kich1265,https://glottolog.org/langdoc?language=kich1265,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
oldk1250,https://glottolog.org/langdoc?language=oldk1250,9,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,ok
biss1248,https://glottolog.org/langdoc?language=biss1248,44,2,2,2,1,0,2,1,1,1,4,5,1,1,0,0,0,ok
buka1261,https://glottolog.org/langdoc?language=buka1261,12,0,0,0,0,0,2,1,0,0,8,6,0,0,0,0,0,ok
ibal1244,https://glottolog.org/langdoc?language=ibal1244,27,3,4,3,0,2,2,2,0,0,0,3,0,1,0,0,0,ok
ngge1241,https://glottolog.org/langdoc?language=ngge1241,5,0,0,1,0,0,2,1,1,0,1,1,0,1,0,0,0,ok
thai1261,https://glottolog.org/langdoc?language=thai1261,194,9,19,19,12,0,4,7,1,1,14,7,1,14,1,0,0,ok
palu1237,https://glottolog.org/langdoc?language=palu1237,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,ok
east2347,https://glottolog.org/langdoc?language=east2347,18,1,5,4,1,0,2,1,1,0,0,3,0,0,1,0,0,ok
uppe1438,https://glottolog.org/langdoc?language=uppe1438,52,3,0,0,0,1,1,6,1,0,2,1,0,3,1,0,0,ok
mode1248,https://glottolog.org/langdoc?language=mode1248,160,10,15,25,3,3,0,12,0,1,1,3,0,6,1,2,0,ok
okob1241,https://glottolog.org/langdoc?language=okob1241,5,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,ok
tahi1242,https://glottolog.org/langdoc?language=tahi1242,68,7,7,13,1,1,2,2,1,0,27,1,0,1,0,0,0,ok
moke1240,https://glottolog.org/langdoc?language=moke1240,6,0,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,ok
lagh1245,https://glottolog.org/langdoc?language=lagh1245,9,0,0,0,2,1,0,4,1,0,1,4,0,0,2,0,0,ok
hehe1240,https://glottolog.org/langdoc?language=hehe1240,96,3,10,0,0,1,7,9,0,1,10,9,3,7,1,0,0,ok
jord1238,https://glottolog.org/langdoc?language=jord1238,5,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,ok
sooo1254,https://glottolog.org/langdoc?language=sooo1254,29,0,4,3,2,0,6,4,0,0,5,4,0,0,2,0,0,ok
quio1241,https://glottolog.org/langdoc?language=quio1241,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,ok
anfi1235,https://glottolog.org/langdoc?language=anfi1235,23,0,2,1,1,1,2,6,0,0,1,2,0,4,3,0,0,ok
teme1252,https://glottolog.org/langdoc?language=teme1252,2,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,ok
bara1380,https://glottolog.org/langdoc?language=bara1380,106,6,5,9,4,3,8,8,0,0,8,8,0,3,1,0,0,ok
tawa1278,https://glottolog.org/langdoc?language=tawa1278,4,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,ok
emab1235,https://glottolog.org/langdoc?language=emab1235,9,0,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,ok
kund1253,https://glottolog.org/langdoc?language=kund1253,9,0,0,0,0,0,0,0,0,0,6,8,0,0,1,0,0,ok
brit1244,https://glottolog.org/langdoc?language=brit1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
giny1241,https://glottolog.org/langdoc?language=giny1241,26,0,1,0,4,0,3,4,0,0,1,5,0,6,0,0,0,ok
fren1243,https://glottolog.org/langdoc?language=fren1243,17,3,3,3,0,1,0,2,2,0,0,2,0,2,2,0,0,ok
adan1247,https://glottolog.org/langdoc?language=adan1247,158,4,12,0,1,3,7,18,2,2,16,16,1,6,0,0,0,ok
melk1242,https://glottolog.org/langdoc?language=melk1242,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,ok
mooo1239,https://glottolog.org/langdoc?language=mooo1239,5,0,0,0,0,0,2,3,1,0,1,4,0,0,0,0,0,ok
cher1271,https://glottolog.org/langdoc?language=cher1271,4,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,ok
bell1243,https://glottolog.org/langdoc?language=bell1243,50,2,2,3,2,2,6,12,1,0,13,7,0,1,0,0,0,ok
ambl1237,https://glottolog.org/langdoc?language=ambl1237,7,0,0,0,0,1,1,5,0,0,0,3,1,0,0,0,0,ok
waga1260,https://glottolog.org/langdoc?language=waga1260,26,0,0,2,1,1,3,7,0,0,1,6,1,0,0,0,0,ok
yaga1260,https://glottolog.org/langdoc?language=yaga1260,23,5,1,2,1,0,1,7,3,0,0,8,0,2,0,0,0,ok
mixe1288,https://glottolog.org/langdoc?language=mixe1288,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ok
adiw1235,https://glottolog.org/langdoc?language=adiw1235,2,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,ok
aerr1238,https://glottolog.org/langdoc?language=aerr1238,5,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,ok
west2369,https://glottolog.org/langdoc?language=west2369,173,23,36,29,6,1,6,11,3,0,3,12,4,9,0,0,0,ok
tama1331,https://glottolog.org/langdoc?language=tama1331,19,0,1,0,0,0,7,4,1,0,5,10,1,1,1,0,0,ok
kati1270,https://glottolog.org/langdoc?language=kati1270,34,3,3,4,0,3,6,6,0,0,6,6,0,2,1,0,0,ok
moun1252,https://glottolog.org/langdoc?language=moun1252,19,0,2,1,0,0,10,2,0,0,0,5,0,0,1,0,0,ok
piro1248,https://glottolog.org/langdoc?language=piro1248,6,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,ok
cham1312,https://glottolog.org/langdoc?language=cham1312,80,2,9,7,4,1,0,7,0,0,26,3,0,14,0,0,0,ok
gbay1281,https://glottolog.org/langdoc?language=gbay1281,7,1,1,1,1,0,2,1,0,0,0,3,0,0,0,0,0,ok
patl1234,https://glottolog.org/langdoc?language=patl1234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
band1343,https://glottolog.org/langdoc?language=band1343,37,1,0,0,0,0,4,6,0,1,4,9,0,2,0,0,0,ok
west2466,https://glottolog.org/langdoc?language=west2466,9,0,1,1,0,0,2,2,0,0,1,2,1,2,0,0,0,ok
temb1270,https://glottolog.org/langdoc?language=temb1270,84,2,3,0,2,0,4,6,1,0,1,7,3,3,1,0,0,ok
urua1242,https://glottolog.org/langdoc?language=urua1242,4,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,ok
tang1334,https://glottolog.org/langdoc?language=tang1334,25,1,10,2,2,0,2,8,2,0,0,5,2,0,0,0,0,ok
baur1251,https://glottolog.org/langdoc?language=baur1251,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,ok
indo1291,https://glottolog.org/langdoc?language=indo1291,8,1,0,0,0,0,0,4,1,0,0,1,0,4,2,0,0,ok
maay1238,https://glottolog.org/langdoc?language=maay1238,9,1,1,0,1,0,1,2,2,0,2,2,0,1,0,0,0,ok
achu1247,https://glottolog.org/langdoc?language=achu1247,23,2,2,0,1,1,3,7,0,0,8,7,0,0,1,0,0,ok
arag1245,https://glottolog.org/langdoc?language=arag1245,26,2,4,6,4,3,0,6,2,0,0,1,0,0,2,0,0,ok
noon1242,https://glottolog.org/langdoc?language=noon1242,30,0,0,6,0,1,4,6,0,0,0,7,1,1,0,0,0,ok
kaim1241,https://glottolog.org/langdoc?language=kaim1241,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,ok
samr1245,https://glottolog.org/langdoc?language=samr1245,6,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,ok
waka1274,https://glottolog.org/langdoc?language=waka1274,32,0,0,4,1,1,11,7,0,0,3,3,0,0,0,0,0,ok
alug1235,https://glottolog.org/langdoc?language=alug1235,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,ok
lika1243,https://glottolog.org/langdoc?language=lika1243,32,0,4,1,7,0,5,8,1,1,4,13,2,3,0,0,0,ok
wamp1249,https://glottolog.org/langdoc?language=wamp1249,21,1,5,1,0,1,5,7,0,0,1,6,0,0,0,0,0,ok
anyi1245,https://glottolog.org/langdoc?language=anyi1245,129,3,9,11,2,1,4,4,2,0,11,5,4,4,0,0,0,ok
khal1275,https://glottolog.org/langdoc?language=khal1275,31,3,2,0,1,2,4,4,1,0,2,4,0,3,1,0,0,ok
kolc1235,https://glottolog.org/langdoc?language=kolc1235,8,0,0,1,3,0,0,1,0,0,0,2,1,0,1,0,0,ok
gwam1244,https://glottolog.org/langdoc?language=gwam1244,8,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,ok
yaoo1241,https://glottolog.org/langdoc?language=yaoo1241,161,5,12,12,9,2,16,17,1,0,11,16,1,9,1,0,0,ok
jenn1240,https://glottolog.org/langdoc?language=jenn1240,35,0,1,1,0,0,1,2,4,0,22,9,0,3,2,0,0,ok
yugo1238,https://glottolog.org/langdoc?language=yugo1238,8,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,ok
ahir1243,https://glottolog.org/langdoc?language=ahir1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
occi1239,https://glottolog.org/langdoc?language=occi1239,64,6,22,16,3,1,1,8,2,0,0,2,0,1,3,0,0,ok
kpat1244,https://glottolog.org/langdoc?language=kpat1244,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,ok
bayb1234,https://glottolog.org/langdoc?language=bayb1234,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
nggw1242,https://glottolog.org/langdoc?language=nggw1242,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,ok
zaza1245,https://glottolog.org/langdoc?language=zaza1245,9,0,0,0,0,1,2,5,2,0,0,3,0,0,0,0,0,ok
hran1239,https://glottolog.org/langdoc?language=hran1239,11,0,1,1,2,1,4,2,0,0,2,3,0,2,0,0,0,ok
boko1263,https://glottolog.org/langdoc?language=boko1263,4,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,ok
deny1238,https://glottolog.org/langdoc?language=deny1238,23,0,3,0,2,0,1,4,1,0,0,3,0,4,1,0,0,ok
tama1339,https://glottolog.org/langdoc?language=tama1339,3,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,ok
makw1236,https://glottolog.org/langdoc?language=makw1236,6,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,ok
puna1275,https://glottolog.org/langdoc?language=puna1275,9,0,0,0,0,0,4,2,0,0,5,3,0,0,0,0,0,ok
pari1256,https://glottolog.org/langdoc?language=pari1256,18,0,2,0,3,0,0,2,0,0,4,3,0,3,0,0,0,ok
arik1262,https://glottolog.org/langdoc?language=arik1262,22,1,1,2,0,2,2,6,0,0,6,2,0,0,0,0,0,ok
buki1248,https://glottolog.org/langdoc?language=buki1248,14,0,0,0,0,0,8,3,0,0,5,8,0,0,0,0,0,ok
phuz1235,https://glottolog.org/langdoc?language=phuz1235,5,0,0,0,1,0,1,3,0,0,0,4,0,0,2,0,0,ok
even1259,https://glottolog.org/langdoc?language=even1259,131,19,22,11,0,5,10,13,0,4,17,12,0,4,4,0,0,ok
huam1247,https://glottolog.org/langdoc?language=huam1247,66,1,1,2,2,2,5,4,0,0,3,3,0,0,2,1,0,ok
babu1240,https://glottolog.org/langdoc?language=babu1240,9,2,2,0,0,0,3,2,1,0,0,2,1,0,0,0,0,ok
east2544,https://glottolog.org/langdoc?language=east2544,15,0,1,0,1,2,5,4,0,0,6,5,0,0,0,0,0,ok
mruu1242,https://glottolog.org/langdoc?language=mruu1242,21,0,1,0,0,1,6,6,1,0,7,8,0,2,0,0,0,ok
japa1238,https://glottolog.org/langdoc?language=japa1238,23,1,3,1,0,0,1,2,6,0,0,4,0,8,1,0,0,ok
tenn1245,https://glottolog.org/langdoc?language=tenn1245,8,1,1,1,1,1,0,4,1,0,0,3,0,0,0,0,0,ok
maca1259,https://glottolog.org/langdoc?language=maca1259,20,0,2,0,1,1,3,4,0,0,0,3,0,0,3,0,0,ok
rong1264,https://glottolog.org/langdoc?language=rong1264,14,0,3,1,0,1,1,3,1,0,1,6,0,2,0,0,0,ok
turu1249,https://glottolog.org/langdoc?language=turu1249,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,ok
reun1238,https://glottolog.org/langdoc?language=reun1238,24,3,7,2,1,1,0,3,1,0,0,2,0,2,1,0,0,ok
dill1242,https://glottolog.org/langdoc?language=dill1242,38,0,0,1,1,1,5,9,1,0,7,10,1,0,9,0,0,ok
itoo1242,https://glottolog.org/langdoc?language=itoo1242,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,ok
kapi1248,https://glottolog.org/langdoc?language=kapi1248,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,ok
shar1245,https://glottolog.org/langdoc?language=shar1245,57,1,0,2,2,3,2,4,0,0,6,8,2,1,1,0,0,ok
dhar1247,https://glottolog.org/langdoc?language=dhar1247,18,1,1,0,0,1,0,11,0,0,0,3,0,0,0,0,0,ok
musa1265,https://glottolog.org/langdoc?language=musa1265,8,0,0,0,0,0,2,4,4,0,0,7,1,0,0,0,0,ok
kala1391,https://glottolog.org/langdoc?language=kala1391,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,ok
dame1241,https://glottolog.org/langdoc?language=dame1241,16,0,2,1,0,1,2,6,1,0,1,7,0,1,1,0,0,ok
gude1246,https://glottolog.org/langdoc?language=gude1246,46,0,1,2,1,0,6,4,0,0,6,8,0,3,0,0,0,ok
adap1234,https://glottolog.org/langdoc?language=adap1234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
nalc1240,https://glottolog.org/langdoc?language=nalc1240,5,0,1,0,0,0,1,2,1,0,0,2,0,2,0,0,0,ok
kulu1255,https://glottolog.org/langdoc?language=kulu1255,20,1,1,0,0,1,6,6,1,0,2,9,0,1,1,0,0,ok
khoi1250,https://glottolog.org/langdoc?language=khoi1250,6,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,ok
susq1241,https://glottolog.org/langdoc?language=susq1241,6,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,0,ok
zana1238,https://glottolog.org/langdoc?language=zana1238,13,0,0,0,0,0,1,6,1,0,2,5,1,1,0,0,0,ok
viti1241,https://glottolog.org/langdoc?language=viti1241,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,ok
naaa1245,https://glottolog.org/langdoc?language=naaa1245,10,1,1,0,0,1,3,4,1,0,2,2,0,0,0,0,0,ok
vidu1238,https://glottolog.org/langdoc?language=vidu1238,21,0,0,0,0,2,1,6,2,0,4,4,2,0,1,0,0,ok
akwa1248,https://glottolog.org/langdoc?language=akwa1248,8,0,0,1,3,0,0,1,0,0,0,3,0,2,0,0,0,ok
hone1235,https://glottolog.org/langdoc?language=hone1235,11,0,0,2,0,0,4,2,0,0,1,4,0,1,1,0,0,ok
krim1238,https://glottolog.org/langdoc?language=krim1238,41,1,2,1,0,0,4,8,0,0,2,3,0,0,3,0,0,ok
leal1235,https://glottolog.org/langdoc?language=leal1235,12,2,2,1,1,0,0,1,0,0,0,1,0,3,0,0,0,ok
gudu1252,https://glottolog.org/langdoc?language=gudu1252,12,0,0,0,0,1,7,3,2,0,0,6,1,0,1,0,0,ok
kwin1242,https://glottolog.org/langdoc?language=kwin1242,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,ok
kepo1237,https://glottolog.org/langdoc?language=kepo1237,5,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,ok
swed1254,https://glottolog.org/langdoc?language=swed1254,180,19,31,13,28,12,10,19,10,3,2,15,0,21,10,0,0,ok
zire1244,https://glottolog.org/langdoc?language=zire1244,13,0,1,0,1,2,3,2,0,0,0,2,0,0,3,0,0,ok
thop1236,https://glottolog.org/langdoc?language=thop1236,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,ok
hawa1245,https://glottolog.org/langdoc?language=hawa1245,72,6,6,7,1,0,4,5,0,0,30,2,0,2,0,0,0,ok
lisa1239,https://glottolog.org/langdoc?language=lisa1239,6,0,1,0,0,0,2,3,0,0,1,6,0,0,0,0,0,ok
apur1254,https://glottolog.org/langdoc?language=apur1254,48,1,5,1,1,2,5,4,0,0,4,6,0,9,1,0,0,ok
hung1274,https://glottolog.org/langdoc?language=hung1274,104,6,14,15,3,1,2,6,1,0,1,4,0,13,2,0,0,ok
pata1261,https://glottolog.org/langdoc?language=pata1261,26,0,0,0,0,0,9,4,2,1,1,4,0,0,2,0,0,ok
sege1246,https://glottolog.org/langdoc?language=sege1246,21,0,0,0,0,2,4,6,0,1,5,6,1,0,2,0,0,ok
neko1240,https://glottolog.org/langdoc?language=neko1240,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,ok
isuf1235,https://glottolog.org/langdoc?language=isuf1235,34,3,2,1,1,0,9,5,0,0,2,12,0,2,4,0,0,ok
mbul1262,https://glottolog.org/langdoc?language=mbul1262,3,0,0,0,1,0,1,2,0,0,0,2,0,0,1,0,0,ok
lyel1241,https://glottolog.org/langdoc?language=lyel1241,53,3,6,0,1,1,4,6,0,3,0,3,0,2,2,0,0,ok
dhiv1236,https://glottolog.org/langdoc?language=dhiv1236,16,1,3,3,0,0,2,4,1,0,1,3,0,2,0,0,0,ok
uppe1400,https://glottolog.org/langdoc?language=uppe1400,29,5,15,0,5,3,0,5,0,2,0,2,0,0,0,0,0,ok
kara1489,https://glottolog.org/langdoc?language=kara1489,5,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,ok
duri1243,https://glottolog.org/langdoc?language=duri1243,8,0,0,0,0,1,2,6,1,0,0,4,0,0,0,0,0,ok
yale1246,https://glottolog.org/langdoc?language=yale1246,32,0,2,0,0,0,3,6,1,0,2,9,1,1,1,0,0,ok
ngwe1238,https://glottolog.org/langdoc?language=ngwe1238,15,0,1,0,2,1,4,3,2,0,0,4,0,4,1,0,0,ok
indu1241,https://glottolog.org/langdoc?language=indu1241,22,1,4,0,0,1,2,5,3,0,2,6,0,1,1,0,0,ok
sant1452,https://glottolog.org/langdoc?language=sant1452,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,ok
